test,10.2.1,10.2.1,
fillseq.wal_disabled.v400,1.00,1.02
revrangewhilewriting.t24,1.00,1.39
fwdrangewhilewriting.t24,1.00,1.55
readwhilewriting.t24,1.00,1.77
overwriteandwait.t24.s0,1.00,1.00
