bm.lc.nt36.d1/9.8.clang/report.tsv
bm.lc.nt36.d1/9.9.clang/report.tsv
bm.lc.nt36.d1/9.10.clang/report.tsv
bm.lc.nt36.d1/9.11.clang/report.tsv
bm.lc.nt36.d1/10.0.clang/report.tsv
bm.lc.nt36.d1/10.1.clang/report.tsv
bm.lc.nt36.d1/10.2.clang/report.tsv
bm.lc.nt36.d1/10.3.clang/report.tsv
bm.lc.nt36.d1/10.4.clang/report.tsv
bm.lc.nt36.d1/10.5.clang/report.tsv
bm.lc.nt36.d1/10.6.clang/report.tsv
bm.lc.nt36.d1/10.7.clang/report.tsv
bm.lc.nt36.d1/10.8.clang/report.tsv
bm.lc.nt36.d1/10.9.clang/report.tsv
bm.lc.nt36.d1/10.10.clang/report.tsv

ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
1181588	473.3	439GB	0GB	758.6	1.5	459.0	4814	4620	0	0	0.8	0.5	2	6	988	17210	1693	20.9		5.6	1.2	NA	fillseq.wal_disabled.v400	2025-12-26T11:42:44	9.8.4		44e95d8af5
1210093	484.7	439GB	0GB	769.4	1.5	476.7	4808	4615	0	0	0.8	0.5	2	5	969	15901	1653	20.5		5.5	1.2	NA	fillseq.wal_disabled.v400	2025-12-26T14:50:03	9.9.3		14d3046a53
1218553	488.1	439GB	0GB	762.5	1.5	475.7	4664	4473	0	0	0.8	0.5	2	6	932	18367	1641	18.8		5.4	1.2	NA	fillseq.wal_disabled.v400	2025-12-26T17:56:41	9.10.0		ae8fb3e500
1157317	463.6	439GB	0GB	755.7	1.5	447.8	4890	4483	0	0	0.9	0.5	3	6	1017	16949	1728	22.1		5.5	1.1	NA	fillseq.wal_disabled.v400	2025-12-26T21:02:58	9.11.2		461d7f4464
1220260	488.8	439GB	0GB	767.7	1.5	479.6	4684	4500	0	0	0.8	0.5	2	5	926	19728	1639	18.6		5.4	1.1	NA	fillseq.wal_disabled.v400	2025-12-27T00:11:44	10.0.1		45f7473909
1192948	477.8	439GB	0GB	741.1	1.5	452.6	4590	4414	0	0	0.8	0.5	3	6	908	19653	1676	17.6		5.5	1.1	NA	fillseq.wal_disabled.v400	2025-12-27T03:17:57	10.1.3		5823cf08d6
1198557	480.1	439GB	0GB	752.2	1.5	461.6	4537	4365	0	0	0.8	0.5	2	5	898	21048	1669	16.9		5.5	1.1	NA	fillseq.wal_disabled.v400	2025-12-27T06:25:07	10.2.3		4a0a0f5ff4
1251584	501.3	439GB	0GB	765.7	1.5	490.7	171	4575	0	0	0.8	0.5	2	5	896	16936	1598	17.9		5.4	1.1	NA	fillseq.wal_disabled.v400	2025-12-27T09:31:50	10.3.4		a8b5e4a6b7
1231678	493.3	439GB	0GB	756.2	1.5	476.9	170	4543	0	0	0.8	0.5	1	5	913	20989	1624	18.7		5.4	1.0	NA	fillseq.wal_disabled.v400	2025-12-27T12:37:13	10.4.2		410c562319
1234269	494.4	439GB	0GB	753.5	1.5	476.2	168	4582	0	0	0.8	0.5	2	5	885	16789	1620	17.3		5.5	1.0	NA	fillseq.wal_disabled.v400	2025-12-27T15:43:04	10.5.5		f4bf18a60b
