bm.lc.nt36.d0/9.8.clang/report.tsv
bm.lc.nt36.d0/9.9.clang/report.tsv
bm.lc.nt36.d0/9.10.clang/report.tsv
bm.lc.nt36.d0/9.11.clang/report.tsv
bm.lc.nt36.d0/10.0.clang/report.tsv
bm.lc.nt36.d0/10.1.clang/report.tsv
bm.lc.nt36.d0/10.2.clang/report.tsv
bm.lc.nt36.d0/10.3.clang/report.tsv
bm.lc.nt36.d0/10.4.clang/report.tsv
bm.lc.nt36.d0/10.5.clang/report.tsv
bm.lc.nt36.d0/10.6.clang/report.tsv
bm.lc.nt36.d0/10.7.clang/report.tsv
bm.lc.nt36.d0/10.8.clang/report.tsv
bm.lc.nt36.d0/10.9.clang/report.tsv
bm.lc.nt36.d0/10.10.clang/report.tsv

ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
1513822	606.4	80GB	0GB	79.9	2.0	619.1	212	205	0	0	0.7	0.5	1	3	10	11018	132	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-22T23:23:04	9.8.4		44e95d8af5
1559014	624.5	80GB	0GB	79.9	2.0	637.5	212	203	0	0	0.6	0.5	1	3	10	9686	128	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-23T01:53:28	9.9.3		14d3046a53
1511114	605.3	80GB	0GB	79.9	2.0	618.0	205	199	0	0	0.7	0.5	1	3	10	9691	132	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-23T04:23:50	9.10.0		ae8fb3e500
1436029	575.2	80GB	0GB	79.9	2.0	587.3	208	203	0	0	0.7	0.5	1	3	10	9964	139	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-23T06:53:59	9.11.2		461d7f4464
1517787	607.9	80GB	0GB	79.9	2.0	620.7	208	201	0	0	0.7	0.5	1	3	10	10909	132	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-23T09:24:22	10.0.1		45f7473909
1510548	605.0	80GB	0GB	79.9	2.0	617.7	217	208	0	0	0.7	0.5	1	3	10	10078	132	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-23T11:54:32	10.1.3		5823cf08d6
1534723	614.7	80GB	0GB	79.9	2.0	627.6	210	200	0	0	0.7	0.5	1	3	10	10021	130	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-23T14:24:48	10.2.3		4a0a0f5ff4
1551844	621.6	80GB	0GB	79.9	2.0	634.6	383	214	0	0	0.6	0.5	1	3	10	9878	129	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-23T16:55:10	10.3.4		a8b5e4a6b7
1452375	581.7	80GB	0GB	79.9	2.0	593.9	402	204	0	0	0.7	0.5	1	3	10	9591	138	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-23T19:25:19	10.4.2		410c562319
1394719	558.6	80GB	0GB	79.9	2.0	570.4	388	211	0	0	0.7	0.5	1	3	11	9332	143	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-23T21:55:30	10.5.5		f4bf18a60b
1518597	608.3	80GB	0GB	79.9	2.0	621.0	390	209	0	0	0.7	0.5	1	3	10	9299	132	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-24T00:25:54	10.6.2		fae8a27fbd
1554862	622.8	80GB	0GB	79.9	2.0	635.9	402	204	0	0	0.6	0.5	1	3	10	19640	129	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-24T02:56:12	10.7.6		bb4497729c
1533257	614.1	80GB	0GB	79.9	2.0	627.0	382	214	0	0	0.7	0.5	1	3	10	9971	130	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-24T05:26:25	10.8.3		6bf472dace
1525973	611.2	80GB	0GB	79.9	2.0	624.0	397	206	0	0	0.7	0.5	1	3	10	9919	131	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-24T07:56:42	10.9.1		5fbc1cd5bc
1542490	617.8	80GB	0GB	79.9	2.0	630.8	403	203	0	0	0.6	0.5	1	3	10	9364	130	0.0		0.3	0.1	NA	fillseq.wal_disabled.v400	2025-12-24T10:26:56	10.10.0		3798025699

ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
76617	293.1	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.1	12.5	17	22	29	812	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-22T23:25:18	9.8.4		44e95d8af5
76563	292.9	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.1	12.5	17	22	29	843	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-23T01:55:38	9.9.3		14d3046a53
74327	284.3	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.5	12.5	17	22	30	805	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-23T04:26:04	9.10.0		ae8fb3e500
77069	294.8	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.0	12.5	17	22	29	827	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-23T06:56:20	9.11.2		461d7f4464
73988	283.0	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.5	12.5	17	22	29	811	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-23T09:26:36	10.0.1		45f7473909
75873	290.2	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.2	12.5	17	22	30	1013	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-23T11:56:46	10.1.3		5823cf08d6
76049	290.9	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.1	12.5	17	22	29	815	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-23T14:27:00	10.2.3		4a0a0f5ff4
74228	283.9	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.5	12.5	17	22	30	799	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-23T16:57:21	10.3.4		a8b5e4a6b7
74659	285.6	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.4	12.5	17	22	31	751	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-23T19:27:38	10.4.2		410c562319
74497	285.0	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.4	12.5	17	22	31	1028	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-23T21:57:55	10.5.5		f4bf18a60b
75193	287.6	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.3	12.5	17	22	30	803	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-24T00:28:08	10.6.2		fae8a27fbd
76564	292.9	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.1	12.5	17	22	29	1027	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-24T02:58:22	10.7.6		bb4497729c
75332	288.2	80GB	0GB	0.0	NA	0.0	0	0	0	0	13.3	12.5	17	22	30	1031	300	0.0		0.3	0.0	NA	revrange.t1	2025-12-24T05:28:37	10.8.3		6bf472dace
