test,9.8.4,9.9.3,9.10.0,9.11.2,10.0.1,10.1.3,10.2.3,10.3.4,10.4.2,10.5.5,10.6.2,10.7.6,10.8.3,10.9.1,10.10.0,
fillseq.wal_disabled.v400,1.00,1.03,1.00,0.95,1.00,1.00,1.01,1.03,0.96,0.92,1.00,1.03,1.01,1.01,1.02
revrangewhilewriting.t36,1.00,0.99,1.01,0.99,0.97,1.01,1.02,1.00,1.01,1.01,1.01,1.01,1.02,1.01,0.97
fwdrangewhilewriting.t36,1.00,1.00,0.98,1.01,1.00,1.00,1.00,1.01,1.00,0.99,1.01,1.00,1.01,1.00,0.98
readwhilewriting.t36,1.00,1.00,0.99,0.99,1.00,1.01,0.99,0.98,1.00,1.02,1.00,1.00,1.01,1.02,1.02
overwriteandwait.t36.s0,1.00,1.01,1.04,0.99,1.01,1.01,1.02,1.02,1.03,1.01,0.99,1.02,1.00,1.01,1.01
