675098	678483	680123	675410	687398	672819	672063	676463	686829	fillseq.wal_disabled.v400
116801	117334	116481	116911	115704	116428	116901	116837	116580	readrandom.t12
70072	75644	70349	69996	69950	70083	69588	75112	73340	fwdrange.t12
114174	114634	113966	114358	114739	113873	113995	113873	113779	multireadrandom.t12
40750	40914	40825	40700	40746	40794	40709	40294	38940	revrangewhilewriting.t12
44568	44652	44756	44807	44918	44831	44799	44476	42674	fwdrangewhilewriting.t12
101441	102000	101454	101225	101396	101020	101145	100965	97447	readwhilewriting.t12
113652	114032	113439	113625	114241	114589	93505	108730	108440	overwriteandwait.t12.s0
