test,10.2.1,10.2.1,
fillseq.wal_disabled.v400,1.00,0.99
revrangewhilewriting.t16,1.00,0.96
fwdrangewhilewriting.t16,1.00,0.96
readwhilewriting.t16,1.00,1.03
overwriteandwait.t16.s0,1.00,1.02
