test,10.2.1,10.2.1,
fillseq.wal_disabled.v400,1.00,1.00
revrangewhilewriting.t24,1.00,0.94
fwdrangewhilewriting.t24,1.00,0.95
readwhilewriting.t24,1.00,1.01
overwriteandwait.t24.s0,1.00,1.02
