cost	wa-I	wa-C	sa	ca	Nruns	Nlvls	ph	pm	rs	rn	isdom	F	L	C
110.2	28.9	46.9	1.17	0.006	6	5	97.0	94.0	158.0	2.5	False	L	L5	l:6.964:1-l:6.964:1-l:6.964:1-l:6.964:1-l:6.964:1
121.7	26.1	45.1	1.17	0.006	7	5	103.0	100.0	180.0	3.5	False	LN	LNC1L5	l:6.964:2-l:6.964:1-l:6.964:1-l:6.964:1-l:6.964:1
121.8	28.5	48.5	1.13	0.005	7	4	100.4	98.0	178.0	4.0	False	LN	LNA1L4	l:8.597:3-l:25.791:1-l:8.597:1-l:8.597:1
122.6	25.3	44.3	1.2	0.006	7	5	104.6	101.0	181.0	3.5	False	LN	LNA1L5	l:6.063:2-l:12.126:1-l:6.063:1-l:6.063:1-l:6.063:1
122.8	26.6	46.6	1.14	0.005	7	4	100.5	98.0	178.0	4.5	False	LN	LNA2L4	l:8.000:2-l:16.000:2-l:16.000:1-l:8.000:1
---
104.7	52.8	71.8	1.04	0.004	6	4	79.7	79.0	143.0	3.5	False	TL	T1L4	t:1:2-l:25.398:1-l:25.398:1-l:25.398:1
