cost	wa-I	wa-C	sa	ca	Nruns	Nlvls	ph	pm	rs	rn	isdom	F	L	C
27.2	6.2	27.2	1.74	0.013	43	5	366.1	384.0	1040.0	15.8	False	TL	T4L5	t:1:11-t:11:11-t:11:11-t:11:8-l:12.310:1
27.7	5.7	27.7	1.5	0.01	64	4	458.6	483.0	1475.0	15.3	False	TL	T3L4	t:1:25-t:25:25-t:25:12-l:26.214:1
27.8	4.8	27.8	1.99	0.017	77	4	523.7	652.0	1852.0	16.4	False	TL	T3L4	t:1:25-t:25:25-t:25:25-l:26.214:1
27.8	7.8	27.8	1.61	0.012	33	6	309.8	307.0	803.0	15.4	False	TL	T5L6	t:1:7-t:7:7-t:7:7-t:7:7-t:7:3-l:6.824:1
27.9	5.9	27.9	1.98	0.016	46	5	383.5	426.0	1130.0	16.3	False	TL	T4L5	t:1:11-t:11:11-t:11:11-t:11:11-l:12.310:1
---
36.9	9.9	36.9	1.39	0.009	22	5	201.7	200.0	520.0	11.5	False	TLN	T1LN4L5X1	t:1:8-l:11.312:4-l:11.312:4-l:11.312:4-l:11.312:1
