hot-points_range=100,60694,53993
point-query_range=100,817592,822679
points-covered-pk_range=100,42087,29832
points-covered-si_range=100,54530,50787
points-notcovered-pk_range=100,41589,29541
points-notcovered-si_range=100,25172,20377
random-points_range=1000,4193,2977
random-points_range=100,41610,29533
random-points_range=10,331560,292839
range-covered-pk_range=100,427580,418220
range-covered-si_range=100,426025,415850
range-notcovered-pk_range=100,398282,394755
range-notcovered-si_range=100,38747,27719
read-only-count_range=1000,125921,122043
read-only-distinct_range=1000,317103,309433
read-only-order_range=1000,419532,408147
read-only_range=10000,20757,20130
read-only_range=100,600374,589951
read-only_range=10,720784,717261
read-only-simple_range=1000,519437,523025
read-only-sum_range=1000,621030,616357
scan_range=100,3833,3896
scan.warm_range=100,3946,3898
delete_range=100,220898,207626
insert_range=100,115695,106068
read-write_range=100,483791,483846
read-write_range=10,549082,530818
update-index_range=100,83451,40305
update-inlist_range=100,37273,27712
update-nonindex_range=100,116890,108680
update-one_range=100,72935,70435
update-zipf_range=100,117193,109731
write-only_range=10000,304248,201997
