hot-points_range=100,284565,274106
point-query_range=100,1056784,1027818
points-covered-pk_range=100,90737,90292
points-covered-si_range=100,89895,88117
points-notcovered-pk_range=100,71694,71652
points-notcovered-si_range=100,70615,69680
random-points_range=1000,7930,7918
random-points_range=100,72962,72418
random-points_range=10,472548,465161
range-covered-pk_range=100,403267,394650
range-covered-si_range=100,400537,391414
range-notcovered-pk_range=100,188403,183923
range-notcovered-si_range=100,162538,160771
read-only-count_range=1000,29349,29825
read-only-distinct_range=1000,167211,165316
read-only-order_range=1000,172447,170511
read-only_range=10000,7308,7245
read-only_range=100,468790,461256
read-only_range=10,844430,830284
read-only-simple_range=1000,239790,236121
read-only-sum_range=1000,299905,299188
scan_range=100,2876,2846
scan.warm_range=100,2878,2848
delete_range=100,884127,872074
insert_range=100,355384,345831
read-write_range=100,488063,484660
read-write_range=10,733432,709664
update-index_range=100,347005,325406
update-inlist_range=100,125151,123473
update-nonindex_range=100,431250,416756
update-one_range=100,98155,87784
update-zipf_range=100,432954,419319
write-only_range=10000,614572,593518
