hot-points_range=100,115532,111619
point-query_range=100,1005557,971887
points-covered-pk_range=100,88764,89578
points-covered-si_range=100,88873,88540
points-notcovered-pk_range=100,70342,70834
points-notcovered-si_range=100,69460,69120
random-points_range=1000,7758,7838
random-points_range=100,71196,71649
random-points_range=10,461905,458071
range-covered-pk_range=100,402725,402018
range-covered-si_range=100,400604,399841
range-notcovered-pk_range=100,190032,186798
range-notcovered-si_range=100,161958,157703
read-only-count_range=1000,30709,31779
read-only-distinct_range=1000,168626,169777
read-only-order_range=1000,172512,173153
read-only_range=10000,6993,6966
read-only_range=100,467044,459553
read-only_range=10,837188,813759
read-only-simple_range=1000,245137,243363
read-only-sum_range=1000,303298,309637
scan_range=100,2437,2414
scan.warm_range=100,2418,2426
delete_range=100,686247,671287
insert_range=100,337719,332805
read-write_range=100,471962,468122
read-write_range=10,691288,687766
update-index_range=100,193826,189445
update-inlist_range=100,109935,109325
update-nonindex_range=100,232843,231897
update-one_range=100,65664,69731
update-zipf_range=100,283030,287060
write-only_range=10000,493038,461329
