ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
1569207	628.5	437.9GB		437.9	1.1	351.8	2252	NA	0	0	0.6	0.5	2	7	1004	55112	1274	13.8	11417	3.8	0.5	7.1	fillseq.wal_disabled.v400	2023-10-29T01:18:34	4.4.1		1ad2267284
1077937	431.8	439.4GB		439.4	NA	242.5	2513	NA	0	0	0.9	0.5	2	6	796	426958	1855	41.5	16202	4.3	0.5	3.4	fillseq.wal_disabled.v400	2023-10-30T17:24:17	4.13.5		f2fc398256
1395529	559.0	439.4GB		439.4	NA	314.0	2540	NA	0	0	0.7	0.5	2	6	1020	44240	1433	25.0	36340	4.2	0.5	3.4	fillseq.wal_disabled.v400	2023-11-3T20:00:57	5.0.2		fe55e3e18f
1069099	428.2	439MB		530.9	1.2	290.6	186	NA	0	0	0.9	0.5	2	8	1029	36284264	1871	16.5	25414	5.2	0.5	6.1	fillseq.wal_disabled.v400	2023-11-2T22:55:45	5.18.4		b9a4a10659
1128113	451.9	439GB		538.4	1.2	310.9	2927	2845	0	0	0.9	0.5	2	9	1005	38935542	1773	13.8	18445	5.1	0.5	6.1	fillseq.wal_disabled.v400	2023-09-25T16:38:43	6.0.2		rocksdb_bu
1120182	448.7	439GB		507.7	1.2	291.2	2741	2655	0	0	0.9	0.5	2	8	950	19948693	1785	11.8	21074	5.0	0.5	6.9	fillseq.wal_disabled.v400	2023-09-26T14:49:37	6.5.3		rocksdb_bu
1098771	440.1	439GB		524.2	1.2	294.9	2859	2770	0	0	0.9	0.5	2	8	978	49823028	1820	13.5	21462	5.1	0.5	6.2	fillseq.wal_disabled.v400	2023-09-27T13:23:43	6.10.4		rocksdb_bu
726185	290.9	439GB		612.5	1.3	227.7	3468	3299	0	0	1.4	0.5	2	8	1252	56801326	2754	15.7	22381	6.6	0.5	7.2	fillseq.wal_disabled.v400	2023-09-28T12:01:41	6.15.5		rocksdb_bu
715034	286.4	439GB	0GB	580.2	1.3	212.4	3420	3245	0	0	1.4	0.5	2	8	1341	59483011	2797	13.8	21149	6.7	0.5	6.9	fillseq.wal_disabled.v400	2023-09-29T11:35:16	6.20.4		822e08eeab
719633	288.2	439GB	0GB	574.4	1.2	211.6	3399	3220	0	0	1.4	0.5	2	8	1299	72837732	2779	14.2	22404	6.7	0.4	6.7	fillseq.wal_disabled.v400	2023-09-30T11:38:52	6.25.3		f55aab3d18
657709	263.4	439GB	0GB	606.7	1.3	204.3	3500	3316	0	0	1.5	0.5	2	9	1413	119822773	3041	15.6	27831	7.1	0.5	6.9	fillseq.wal_disabled.v400	2023-10-1T06:50:25	6.29.5		79f08d7ffa
766584	307.1	439GB	0GB	567.0	1.2	222.5	3287	3126	0	0	1.3	0.5	2	8	1231	85850943	2609	15.9	25836	6.4	0.4	6.5	fillseq.wal_disabled.v400	2023-10-1T11:45:38	7.0.4		985c8741ad
