766584	719496	736080	722623	718534	972298	1254628	1244033	1199078	1204071	1187968	fillseq.wal_disabled.v400
45429	45373	45375	45218	45518	45018	45040	44921	44452	44450	44594	readrandom.t8
29892	29876	30147	30016	29840	30368	30310	30212	29800	29752	30375	fwdrange.t8
44889	44835	44705	44712	44889	44401	44334	44342	43819	43756	43932	multireadrandom.t8
17566	17553	17538	17497	17696	17392	17387	17401	17190	17152	17148	revrangewhilewriting.t8
18056	18074	18038	17958	18239	17614	17637	17542	17718	17690	17715	fwdrangewhilewriting.t8
40432	40240	40313	40336	40496	40293	40247	40258	39842	39780	39823	readwhilewriting.t8
153636	187685	169690	151900	190383	172800	169251	168875	173672	175023	174005	overwriteandwait.t8.s0
