ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
2095985	839.5	16.0GB		16.0	NA	856.0	37	NA	0	0	0.5	0.5	2	6	47	40257	19	5.7	58	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-11-3T16:24:48	5.0.2		fe55e3e18f
2045475	819.3	15.9GB		15.9	NA	833.8	38	NA	0	0	0.5	0.5	2	6	45	54696	20	6.8	58	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-10-26T08:28:29	5.1.5		3500b728d1
2047219	820.0	15.9GB		15.9	NA	834.5	37	NA	0	0	0.5	0.5	2	6	45	31743	20	6.7	80	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-10-26T12:04:40	5.2.1		4be3b1c3e5
1930958	773.4	15.9GB		16.0	NA	788.6	38	NA	0	0	0.5	0.5	2	7	53	50791	21	10.3	153	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-10-26T15:40:51	5.3.7		31b8bd92dc
2111238	845.6	16MB		16.0	NA	862.3	464	NA	0	0	0.5	0.5	2	6	45	35941	19	3.1	39	0.0	0.0	0.1	fillseq.wal_disabled.v400	2023-10-26T19:17:33	5.4.12		9adcef7ef8
2087120	836.0	16MB		16.0	2.0	852.4	465	NA	0	0	0.5	0.5	2	6	45	31050	19	2.2	25	0.0	0.0	0.1	fillseq.wal_disabled.v400	2023-10-26T22:53:43	5.5.6		ca97834b43
2034870	815.1	16MB		15.9	2.0	830.3	437	NA	0	0	0.5	0.5	2	6	44	23465	20	3.7	38	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-10-27T02:29:52	5.6.2		739adf12dc
1988636	796.5	16MB		16.0	2.0	813.0	434	NA	0	0	0.5	0.5	2	7	47	24112	20	1.7	16	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-10-27T06:06:02	5.7.5		ede73d650c
2016313	807.6	16MB		16.0	2.0	823.5	437	NA	0	0	0.5	0.5	2	6	44	37311	20	1.1	8	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-10-27T09:42:05	5.8.8		6ea4477cf2
1870743	749.3	16MB		16.0	2.0	764.1	455	NA	0	0	0.5	0.5	1	6	45	33042	21	0.0	0	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-10-27T13:18:06	5.9.3		489d69679a
1961244	785.6	16MB		16.0	2.0	801.0	471	NA	0	0	0.5	0.5	1	7	44	43292	20	0.0	0	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-10-27T16:54:09	5.10.5		5d5e8110ff
