ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
766584	307.1	439GB	0GB	567.0	1.2	222.5	3287	3126	0	0	1.3	0.5	2	8	1231	85850943	2609	15.9	25836	6.4	0.4	6.5	fillseq.wal_disabled.v400	2023-10-1T11:45:38	7.0.4		985c8741ad
719496	288.2	439GB	0GB	593.2	1.3	218.5	3428	3262	0	0	1.4	0.5	2	9	1264	46194177	2780	14.0	23719	6.8	0.5	6.8	fillseq.wal_disabled.v400	2023-10-1T16:29:58	7.1.2		91f175888a
736080	294.8	439GB	0GB	588.5	1.3	221.8	3407	3247	0	0	1.4	0.5	2	8	1269	54963344	2717	14.3	22044	6.7	0.5	6.7	fillseq.wal_disabled.v400	2023-10-1T21:20:39	7.2.2		66559b4087
722623	289.4	439GB	0GB	594.1	1.3	219.8	3445	3282	0	0	1.4	0.5	2	8	1268	104565955	2768	17.2	28524	6.7	0.5	6.8	fillseq.wal_disabled.v400	2023-10-2T02:07:00	7.3.2		7b47c9eea1
718534	287.8	439GB	0GB	619.5	1.3	227.9	3575	3419	0	0	1.4	0.5	2	8	1241	84532086	2783	19.1	31940	6.7	0.5	7.1	fillseq.wal_disabled.v400	2023-10-2T06:56:13	7.4.5		e072c129d5
972298	389.4	439GB	0GB	705.5	1.4	351.2	3934	3831	0	0	1.0	0.5	2	8	1161	53287	2057	15.2	10683	5.8	0.5	7.8	fillseq.wal_disabled.v400	2023-10-2T11:47:08	7.5.4		c2452696d9
1254628	502.5	439GB	0GB	574.8	1.2	369.3	3282	3213	0	0	0.8	0.5	2	6	893	49862	1594	17.0	11088	5.0	0.5	6.5	fillseq.wal_disabled.v400	2023-10-2T16:12:21	7.6.0		1c6057ccd2
1244033	498.3	439GB	0GB	580.9	1.3	370.0	3323	3254	0	0	0.8	0.5	2	6	922	47397	1608	17.9	11401	5.0	0.5	6.5	fillseq.wal_disabled.v400	2023-10-2T20:29:46	7.7.8		832966016d
1199078	480.3	439GB	0GB	502.4	1.2	308.4	3212	3149	0	0	0.8	0.5	2	7	983	43496	1668	19.9	17005	5.1	0.5	5.8	fillseq.wal_disabled.v400	2023-10-3T00:47:20	7.8.3		bf2c335184
1204071	482.3	439GB	0GB	488.8	1.1	301.3	3149	3087	0	0	0.8	0.5	2	7	983	41177	1661	20.0	17849	5.0	0.4	5.6	fillseq.wal_disabled.v400	2023-10-3T05:05:46	7.9.3		3e00130da2
1187968	475.8	439GB	0GB	526.0	1.2	319.9	3362	3299	0	0	0.8	0.5	2	7	986	47874	1684	19.7	15635	5.2	0.5	6.0	fillseq.wal_disabled.v400	2023-10-3T09:23:45	7.10.2		3258b5c3e2

ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
