fillseq.wal_disabled.v400,0.94,0.96,0.94,0.94,1.27,1.64,1.62,1.56,1.57,1.55
readrandom.t8,1.00,1.00,1.00,1.00,0.99,0.99,0.99,0.98,0.98,0.98
fwdrange.t8,1.00,1.01,1.00,1.00,1.02,1.01,1.01,1.00,1.00,1.02
multireadrandom.t8,1.00,1.00,1.00,1.00,0.99,0.99,0.99,0.98,0.97,0.98
revrangewhilewriting.t8,1.00,1.00,1.00,1.01,0.99,0.99,0.99,0.98,0.98,0.98
fwdrangewhilewriting.t8,1.00,1.00,0.99,1.01,0.98,0.98,0.97,0.98,0.98,0.98
readwhilewriting.t8,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.99,0.98,0.98
overwriteandwait.t8.s0,1.22,1.10,0.99,1.24,1.12,1.10,1.10,1.13,1.14,1.13
