ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
1569207	628.5	437.9GB		437.9	1.1	351.8	2252	NA	0	0	0.6	0.5	2	7	1004	55112	1274	13.8	11417	3.8	0.5	7.1	fillseq.wal_disabled.v400	2023-10-29T01:18:34	4.4.1		1ad2267284
1595314	639.0	437.9GB		437.9	1.1	357.6	2215	NA	0	0	0.6	0.5	2	6	1006	55192	1254	14.3	12056	3.7	0.5	7.1	fillseq.wal_disabled.v400	2023-10-29T05:42:51	4.5.1		75cde85242
1582244	633.8	437.9GB		437.9	1.1	354.7	2229	NA	0	0	0.6	0.5	2	6	924	51099	1264	12.8	10722	3.8	0.5	7.1	fillseq.wal_disabled.v400	2023-10-29T10:06:15	4.6.1		b026bfdf4a
1543649	618.3	437.9GB		437.9	1.1	346.1	2244	NA	0	0	0.6	0.5	2	6	844	34749	1296	11.6	11212	3.9	0.5	18.2	fillseq.wal_disabled.v400	2023-10-29T14:29:43	4.7.1		4d6ba85469
1133616	454.1	439.4GB		439.4	1.1	255.0	2544	NA	0	0	0.9	0.5	2	6	1002	427328	1764	38.1	15570	4.2	0.5	15.6	fillseq.wal_disabled.v400	2023-10-29T18:49:50	4.8.0		52a2cc5a6d
1118263	447.9	439.4GB		439.4	NA	251.6	2522	NA	0	0	0.9	0.5	2	6	796	427191	1788	38.7	14481	4.2	0.5	3.3	fillseq.wal_disabled.v400	2023-10-29T23:20:59	4.9.0		1e92c36308
1116235	447.1	439.4GB		439.4	NA	251.1	2512	NA	0	0	0.9	0.5	2	6	785	428026	1792	38.8	14472	4.2	0.5	3.4	fillseq.wal_disabled.v400	2023-10-30T03:49:09	4.10.2		d903241757
1106911	443.4	439.4GB		439.4	NA	249.0	2502	NA	0	0	0.9	0.5	2	6	788	426958	1807	39.9	14900	4.2	0.5	3.3	fillseq.wal_disabled.v400	2023-10-30T08:17:18	4.11.2		32fda17a2e
1103617	442.0	439.4GB		439.4	NA	248.3	2552	NA	0	0	0.9	0.5	2	7	667	11230584	1812	36.6	14684	4.4	0.5	3.4	fillseq.wal_disabled.v400	2023-10-30T12:48:41	4.12.0		4844d698b9
1077937	431.8	439.4GB		439.4	NA	242.5	2513	NA	0	0	0.9	0.5	2	6	796	426958	1855	41.5	16202	4.3	0.5	3.4	fillseq.wal_disabled.v400	2023-10-30T17:24:17	4.13.5		f2fc398256
