fillseq.wal_disabled.v400,0.99,0.97,0.64,0.63,0.64,0.58,0.68,0.86,1.05,1.05,1.08,1.07,1.08,1.08,1.07
readrandom.t8,1.00,0.99,0.99,0.99,0.98,0.98,0.99,0.98,0.97,0.97,0.95,0.95,0.93,0.96,0.96
fwdrange.t8,0.99,0.98,0.99,0.98,0.97,0.97,0.97,0.99,0.99,0.97,0.97,0.95,0.93,0.97,0.98
multireadrandom.t8,1.00,0.99,0.99,0.99,0.98,0.98,0.99,0.98,0.97,0.96,0.95,0.95,0.94,0.98,0.98
revrangewhilewriting.t8,0.96,0.94,0.94,0.99,0.98,1.00,0.98,0.97,0.96,0.96,0.96,0.97,0.91,0.98,0.95
fwdrangewhilewriting.t8,0.98,0.99,0.98,0.97,0.97,0.98,0.97,0.94,0.95,0.95,0.94,0.97,0.92,0.96,0.97
readwhilewriting.t8,0.99,0.98,0.97,0.98,0.97,0.97,0.98,0.97,0.96,0.96,0.95,0.94,0.94,0.99,0.95
overwriteandwait.t8.s0,0.90,0.94,1.10,1.27,1.14,1.27,1.06,1.20,1.21,1.21,1.21,1.22,0.66,1.19,1.18
