fillseq.wal_disabled.v400,0.98,0.91,0.95,0.94,0.98,0.99,0.99,0.96,0.99
readrandom.t8,0.99,0.99,0.99,0.99,0.99,0.99,1.01,0.94,0.95
fwdrange.t8,0.98,1.00,0.93,1.05,1.00,0.98,0.99,0.95,1.01
multireadrandom.t8,1.01,1.01,0.99,1.00,1.00,1.00,1.01,0.94,0.95
revrangewhilewriting.t8,1.01,1.00,1.00,1.04,1.03,1.02,1.03,0.97,0.97
fwdrangewhilewriting.t8,1.00,0.99,0.99,1.00,1.01,1.01,1.01,0.97,0.97
readwhilewriting.t8,1.00,0.98,0.98,1.00,1.01,1.00,0.99,0.94,0.94
overwrite.t8.s0,1.00,1.00,1.01,0.93,0.94,0.93,0.90,0.70,0.71
