fillseq.wal_disabled.v400,1.00,0.99,1.00,1.01,1.00,1.01,1.01,1.01,1.01,1.00
readrandom.t8,1.00,0.97,0.99,1.00,0.99,0.99,0.99,1.01,1.02,0.99
fwdrange.t8,0.97,0.97,0.98,0.99,0.98,0.98,1.00,1.00,1.00,0.96
multireadrandom.t8,0.98,0.99,0.98,0.98,0.98,0.98,0.99,1.00,1.00,0.98
revrangewhilewriting.t8,0.98,1.00,1.00,1.01,1.01,1.00,1.01,1.01,1.02,1.02
fwdrangewhilewriting.t8,0.93,0.98,0.98,1.00,0.99,0.98,1.01,1.00,1.00,1.00
readwhilewriting.t8,1.00,0.98,0.99,0.99,0.99,0.98,1.02,1.00,1.01,1.01
overwriteandwait.t8.s0,0.99,1.00,0.96,1.00,1.03,0.20,0.97,1.03,0.97,1.00
