ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
1697861	680.1	16GB	0GB	15.9	2.0	693.0	37	34	0	0	0.6	0.5	1	8	72	46099	24	2.1	17	0.0	0.0	0.1	fillseq.wal_disabled.v400	2023-09-23T03:04:30	7.0.4		985c8741ad
1714818	686.9	16GB	0GB	15.9	2.0	700.0	36	34	0	0	0.6	0.5	1	8	71	41745	23	0.7	4	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-23T06:41:57	7.1.2		91f175888a
1711269	685.4	16GB	0GB	15.9	2.0	698.5	36	34	0	0	0.6	0.5	1	8	70	49372	23	1.0	6	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-23T10:19:25	7.2.2		66559b4087
1712962	686.1	16GB	0GB	15.9	2.0	699.2	36	34	0	0	0.6	0.5	1	8	70	52481	23	0.0	0	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-23T13:56:52	7.3.2		7b47c9eea1
1715218	687.0	16GB	0GB	15.9	2.0	700.1	36	34	0	0	0.6	0.5	1	8	69	42418	23	0.0	0	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-23T17:34:19	7.4.5		e072c129d5
1729423	692.7	16GB	0GB	15.9	2.0	705.9	35	33	0	0	0.6	0.5	1	8	66	45783	23	0.4	3	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-23T21:11:47	7.5.4		c2452696d9
1705870	683.3	16GB	0GB	15.9	2.0	696.3	37	35	0	0	0.6	0.5	1	4	24	53504	24	0.1	1	0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-09-24T00:49:04	7.6.0		1c6057ccd2
1688482	676.3	16GB	0GB	15.9	2.0	689.2	36	34	0	0	0.6	0.5	1	4	24	46927	24	0.2	1	0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-09-24T04:26:12	7.7.8		832966016d
1730611	693.2	16GB	0GB	15.9	2.0	706.4	39	37	0	0	0.6	0.5	1	4	24	49462	23	0.1	1	0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-09-24T08:03:20	7.8.3		bf2c335184
1709315	684.7	16GB	0GB	15.9	2.0	697.7	39	37	0	0	0.6	0.5	1	4	24	44717	23	0.0	0	0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-09-24T11:40:19	7.9.3		3e00130da2
1710591	685.2	16GB	0GB	15.9	2.0	698.2	39	37	0	0	0.6	0.5	1	4	24	48227	23	0.0	0	0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-09-24T15:17:19	7.10.2		3258b5c3e2

ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
