fillseq.wal_disabled.v400,1.01,0.96,0.97,0.93,0.95,0.91,0.91,0.92,0.91,0.93,0.92,0.93,0.93,0.90,0.89
readrandom.t8,0.93,1.00,0.96,0.93,0.88,0.89,0.87,0.89,0.94,0.93,1.01,1.00,1.00,0.93,0.93
fwdrange.t8,1.11,0.95,0.93,0.92,0.90,0.86,0.89,0.94,0.92,0.91,0.94,0.93,0.91,0.86,0.89
multireadrandom.t8,0.95,1.02,0.98,0.92,0.90,0.90,0.90,0.92,0.95,0.95,0.98,0.97,0.97,0.89,0.90
revrangewhilewriting.t8,0.96,1.01,0.98,0.95,0.92,0.95,0.92,0.94,0.88,0.88,0.92,0.91,0.92,0.84,0.85
fwdrangewhilewriting.t8,0.95,1.01,0.99,0.94,0.90,0.92,0.90,0.86,0.88,0.87,0.93,0.93,0.92,0.85,0.85
readwhilewriting.t8,0.92,0.98,0.98,0.92,0.89,0.90,0.89,0.92,0.93,0.92,1.01,1.00,1.00,0.93,0.93
overwriteandwait.t8.s0,0.74,0.73,1.12,1.09,1.08,1.10,1.10,1.11,1.09,1.10,1.11,1.15,1.12,1.12,1.12
