fillseq.wal_disabled.v400,0.85,0.92,0.79,0.86,0.84,0.87,0.82,0.88,0.88,0.87,0.77,0.79,0.80,0.54,0.52,0.53,0.53,0.55,0.55,0.53,0.56,0.61,0.58,0.58,0.58,0.58,0.56,0.58,0.54
readrandom.t8,0.98,1.02,1.00,1.01,1.03,1.00,1.00,1.00,1.01,1.02,1.02,1.01,1.01,1.00,1.01,1.02,1.00,1.01,1.00,1.01,1.00,1.01,1.01,1.01,1.01,1.01,1.00,1.01,1.01
fwdrange.t8,1.02,1.05,1.04,1.04,1.03,1.01,1.05,1.03,1.03,1.04,1.02,1.02,1.03,1.02,1.03,1.04,1.03,1.04,1.01,1.02,1.02,1.03,1.02,1.03,1.01,1.02,1.01,1.03,1.03
multireadrandom.t8,1.01,1.02,1.00,0.98,0.99,1.02,1.02,1.01,1.01,1.02,0.97,1.00,1.01,1.00,1.01,1.01,1.00,1.01,0.99,1.01,1.00,1.01,1.01,1.00,0.99,1.01,1.00,1.01,1.01
revrangewhilewriting.t8,1.04,0.99,1.04,1.01,0.97,1.03,1.00,0.98,0.97,0.96,0.95,0.96,0.96,0.97,1.00,0.95,0.94,0.95,1.02,1.01,1.01,1.12,1.13,1.10,1.00,1.02,1.02,1.03,1.04
fwdrangewhilewriting.t8,1.01,1.00,1.01,0.99,1.00,1.01,1.01,1.01,0.99,1.00,1.00,1.00,1.00,0.98,0.98,0.98,0.97,0.99,0.99,0.98,0.98,1.09,1.10,1.09,0.99,1.00,0.99,1.00,1.01
readwhilewriting.t8,0.99,0.99,0.99,0.97,0.96,0.97,0.98,0.99,0.96,0.97,0.98,0.97,0.97,0.97,0.96,0.97,0.97,0.97,0.97,0.96,0.97,0.99,0.99,0.99,0.98,0.98,0.98,0.99,0.98
overwriteandwait.t8.s0,1.04,1.03,0.81,0.77,0.77,0.77,0.74,0.76,0.77,0.72,0.75,0.96,0.95,1.07,1.07,1.07,1.05,0.92,1.02,1.04,1.00,1.21,0.99,0.91,1.02,1.01,0.89,1.00
