ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
1875924	751.4	16GB		16.0	2.0	766.9	33	31	0	0	0.5	0.5	1	8	45	40145	21	0.0	0	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-17T22:25:36	6.0.2		rocksdb_bu
1889879	757.0	16GB		16.0	2.0	772.6	33	31	0	0	0.5	0.5	1	8	45	34952	21	0.0	0	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-18T16:26:02	6.5.3		rocksdb_bu
1792193	717.9	16GB		15.9	2.0	731.9	33	31	0	0	0.6	0.5	1	8	45	55415	22	0.5	3	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-19T10:26:35	6.10.4		rocksdb_bu
1811321	725.5	16GB		15.9	2.0	739.6	35	33	0	0	0.6	0.5	1	8	75	42342	22	0.8	10	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-20T04:27:08	6.15.5		rocksdb_bu
1735347	695.1	16GB	0GB	15.9	2.0	708.6	35	33	0	0	0.6	0.5	1	8	73	53390	23	0.0	0	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-21T14:50:07	6.20.4		822e08eeab
1783777	714.5	16GB	0GB	15.9	2.0	728.1	36	34	0	0	0.6	0.5	1	8	72	44169	22	0.0	0	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-22T08:57:18	6.25.3		f55aab3d18
1713946	686.5	16GB	0GB	15.9	2.0	699.6	35	33	0	0	0.6	0.5	1	8	75	47261	23	0.1	1	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-22T23:27:03	6.29.5		79f08d7ffa
1697861	680.1	16GB	0GB	15.9	2.0	693.0	37	34	0	0	0.6	0.5	1	8	72	46099	24	2.1	17	0.0	0.0	0.1	fillseq.wal_disabled.v400	2023-09-23T03:04:30	7.0.4		985c8741ad
1729423	692.7	16GB	0GB	15.9	2.0	705.9	35	33	0	0	0.6	0.5	1	8	66	45783	23	0.4	3	0.0	0.0	0.2	fillseq.wal_disabled.v400	2023-09-23T21:11:47	7.5.4		c2452696d9
1710591	685.2	16GB	0GB	15.9	2.0	698.2	39	37	0	0	0.6	0.5	1	4	24	48227	23	0.0	0	0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-09-24T15:17:19	7.10.2		3258b5c3e2
1749153	700.6	16GB	0GB	15.9	2.0	714.0	40	38	0	0	0.6	0.5	1	4	24	67402	23	0.0	0	0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-09-24T18:54:28	8.0.0		fdf403f591
1730334	693.1	16GB	0GB	15.9	2.0	706.3	38	36	0	0	0.6	0.5	1	4	25	52044	23	0.0		0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-10-12T23:53:44	8.4.4		ffcfbaa584
1748073	700.2	16GB	0GB	15.9	2.0	713.5	38	36	0	0	0.6	0.5	1	4	26	35676	23	0.0		0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-10-13T03:30:43	8.5.4		145a50ba00
1744378	698.7	16GB	0GB	15.9	2.0	712.0	38	36	0	0	0.6	0.5	1	4	24	43896	23	0.1		0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-10-13T07:07:58	8.6.7		cb7a5e02ed
1694891	678.9	16GB	0GB	15.9	2.0	691.8	39	37	0	0	0.6	0.5	1	4	24	47990	24	0.0		0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-11-9T16:54:47	8.7.3		596718ba99
1671040	669.3	16GB	0GB	15.9	2.0	682.1	39	38	0	0	0.6	0.5	1	4	24	44304	24	0.0		0.1	0.0	0.2	fillseq.wal_disabled.v400	2023-11-9T20:31:37	8.8.0		4d706dc4db

ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
109404	418.5	16GB		0.0	NA	0.0	0	0	0	0	9.1	8.0	13	22	46	561	300	0.0	0	0.3	0.0	0.0	revrange.t1	2023-09-17T22:25:58	6.0.2		rocksdb_bu
98296	376.0	16GB		0.0	NA	0.0	0	0	0	0	10.2	8.5	15	23	47	1551	300	0.0	0	0.3	0.0	0.0	revrange.t1	2023-09-18T16:26:24	6.5.3		rocksdb_bu
97939	374.6	16GB		0.0	NA	0.0	0	0	0	0	10.2	8.6	15	22	47	495	300	0.0	0	0.3	0.0	0.0	revrange.t1	2023-09-19T10:26:58	6.10.4		rocksdb_bu
96889	370.6	16GB		0.0	NA	0.0	0	0	0	0	10.3	8.9	15	25	48	506	300	0.0	0	0.3	0.0	0.0	revrange.t1	2023-09-20T04:27:32	6.15.5		rocksdb_bu
