bm.lc.nt1.d1/6.29.gcc/report.tsv
bm.lc.nt1.d1/6.29.clang/report.tsv
bm.lc.nt1.d1/6.29.clang.lto/report.tsv
bm.lc.nt1.d1/7.0.gcc/report.tsv
bm.lc.nt1.d1/7.10.gcc/report.tsv
bm.lc.nt1.d1/7.0.clang/report.tsv
bm.lc.nt1.d1/7.10.clang/report.tsv
bm.lc.nt1.d1/7.0.clang.lto/report.tsv
bm.lc.nt1.d1/7.10.clang.lto/report.tsv
bm.lc.nt1.d1/8.0.clang/report.tsv
bm.lc.nt1.d1/8.4.clang/report.tsv
bm.lc.nt1.d1/8.8.clang/report.tsv
bm.lc.nt1.d1/8.11.clang/report.tsv
bm.lc.nt1.d1/8.0.clang.lto/report.tsv
bm.lc.nt1.d1/8.4.clang.lto/report.tsv
bm.lc.nt1.d1/8.8.clang.lto/report.tsv
bm.lc.nt1.d1/8.11.clang.lto/report.tsv
bm.lc.nt1.d1/9.0.clang/report.tsv
bm.lc.nt1.d1/9.4.clang/report.tsv
bm.lc.nt1.d1/9.8.clang/report.tsv
bm.lc.nt1.d1/9.11.clang/report.tsv
bm.lc.nt1.d1/9.0.clang.lto/report.tsv
bm.lc.nt1.d1/9.4.clang.lto/report.tsv
bm.lc.nt1.d1/9.8.clang.lto/report.tsv
bm.lc.nt1.d1/9.11.clang.lto/report.tsv
bm.lc.nt1.d1/10.0.clang/report.tsv
bm.lc.nt1.d1/10.1.clang/report.tsv
bm.lc.nt1.d1/10.2.clang/report.tsv
bm.lc.nt1.d1/10.3.clang/report.tsv
bm.lc.nt1.d1/10.4.clang/report.tsv
bm.lc.nt1.d1/10.5.clang/report.tsv
bm.lc.nt1.d1/10.6.clang/report.tsv
bm.lc.nt1.d1/10.7.clang/report.tsv
bm.lc.nt1.d1/10.8.clang/report.tsv
bm.lc.nt1.d1/10.0.clang.lto/report.tsv
bm.lc.nt1.d1/10.1.clang.lto/report.tsv
bm.lc.nt1.d1/10.2.clang.lto/report.tsv
bm.lc.nt1.d1/10.3.clang.lto/report.tsv
bm.lc.nt1.d1/10.4.clang.lto/report.tsv
bm.lc.nt1.d1/10.5.clang.lto/report.tsv
bm.lc.nt1.d1/10.6.clang.lto/report.tsv
bm.lc.nt1.d1/10.7.clang.lto/report.tsv
bm.lc.nt1.d1/10.8.clang.lto/report.tsv

ops_sec	mb_sec	lsm_sz	blob_sz	c_wgb	w_amp	c_mbps	c_wsecs	c_csecs	b_rgb	b_wgb	usec_op	p50	p99	p99.9	p99.99	pmax	uptime	stall%	Nstall	u_cpu	s_cpu	rss	test	date	version	job_id	githash
1316665	527.4	88GB	0GB	87.8	1.1	295.9	301	284	0	0	0.8	0.5	1	4	1153	5867	304	40.4	2981	0.5	0.0	NA	fillseq.wal_disabled.v400	2025-12-3T21:39:05	6.29.5		79f08d7ffa
1354898	542.7	88GB	0GB	87.8	1.1	304.5	292	275	0	0	0.7	0.5	1	4	1147	6037	295	39.9	2981	0.4	0.0	NA	fillseq.wal_disabled.v400	2025-12-4T00:18:24	6.29.5		79f08d7ffa
1367645	547.8	88GB	0GB	87.8	1.1	307.4	290	273	0	0	0.7	0.5	1	3	1146	5985	292	40.3	2981	0.4	0.0	NA	fillseq.wal_disabled.v400	2025-12-4T02:58:36	6.29.5		79f08d7ffa
1303232	522.0	88GB	0GB	87.8	1.1	292.9	304	287	0	0	0.8	0.5	1	4	1148	5984	307	39.0	2981	0.5	0.0	NA	fillseq.wal_disabled.v400	2025-12-4T05:39:27	7.0.4		985c8741ad
1282354	513.6	88GB	0GB	87.8	1.1	288.2	310	293	0	0	0.8	0.5	1	4	1113	5943	312	31.2	2980	0.5	0.0	NA	fillseq.wal_disabled.v400	2025-12-4T08:18:58	7.10.2		3258b5c3e2
1346465	539.3	88GB	0GB	87.8	1.1	302.6	294	277	0	0	0.7	0.5	1	4	1138	6020	297	37.6	2981	0.5	0.0	NA	fillseq.wal_disabled.v400	2025-12-4T10:55:27	7.0.4		985c8741ad
1317516	527.7	88GB	0GB	87.8	1.1	296.1	301	284	0	0	0.8	0.5	1	4	1125	6046	304	34.2	2981	0.5	0.0	NA	fillseq.wal_disabled.v400	2025-12-4T13:36:24	7.10.2		3258b5c3e2
1355826	543.1	88GB	0GB	87.8	1.1	304.7	293	275	0	0	0.7	0.5	1	4	1143	5867	295	39.2	2981	0.4	0.0	NA	fillseq.wal_disabled.v400	2025-12-4T16:12:36	7.0.4		985c8741ad
1355258	542.8	88GB	0GB	87.8	1.1	304.6	293	276	0	0	0.7	0.5	1	4	1124	5910	295	34.9	2981	0.5	0.0	NA	fillseq.wal_disabled.v400	2025-12-4T18:53:06	7.10.2		3258b5c3e2
1327117	531.6	88GB	0GB	87.8	1.1	298.3	299	282	0	0	0.8	0.5	1	3	1121	5909	301	33.7	2981	0.5	0.0	NA	fillseq.wal_disabled.v400	2025-12-4T21:28:55	8.0.0		fdf403f591
1332530	533.7	88GB	0GB	87.8	1.1	299.5	298	280	0	0	0.8	0.5	1	3	1129	5807	300	35.4		0.5	0.0	NA	fillseq.wal_disabled.v400	2025-12-5T00:05:05	8.4.4		ffcfbaa584
