test,9.8.4,9.9.3,9.10.0,9.11.2,10.0.1,10.1.3,10.2.3,10.3.4,10.4.2,10.5.5,10.6.2,10.7.6,10.8.3,10.9.1,10.10.0,
fillseq.wal_disabled.v400,1.00,1.07,1.07,1.05,1.06,1.01,1.08,1.07,1.08,1.00,1.02,1.07,1.10,1.08,1.10
revrangewhilewriting.t1,1.00,0.99,1.00,1.00,0.98,0.98,0.99,1.00,0.99,0.99,0.99,0.97,1.00,0.99,0.99
fwdrangewhilewriting.t1,1.00,0.97,0.98,1.00,0.98,0.97,0.99,1.01,0.98,0.97,0.97,0.96,0.99,1.00,0.98
readwhilewriting.t1,1.00,0.99,1.00,0.98,0.98,0.98,0.98,0.99,0.97,0.96,0.98,0.96,0.97,0.98,0.98
overwriteandwait.t1.s0,1.00,0.87,0.90,0.88,0.87,0.87,0.87,0.88,0.86,0.86,0.87,0.86,0.84,0.85,0.86
