test,9.8.4,9.9.3,9.10.0,9.11.2,10.0.1,10.1.3,10.2.3,10.3.4,10.4.2,10.5.5,10.6.2,10.7.6,10.8.3,10.9.1,10.10.0,
fillseq.wal_disabled.v400,1.00,1.02,1.01,1.00,1.03,1.01,1.03,1.00,0.98,1.01,0.67,1.10,1.09,1.08,1.09
revrangewhilewriting.t1,1.00,1.05,1.05,1.05,1.06,1.06,1.05,1.04,1.05,1.06,1.05,1.06,1.05,1.05,1.05
fwdrangewhilewriting.t1,1.00,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.00,1.01,1.01,1.00,1.01
readwhilewriting.t1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
overwriteandwait.t1.s0,1.00,1.01,1.01,0.99,1.17,1.00,1.01,1.01,1.01,1.01,0.88,1.05,1.21,1.03,1.05
