cost	wa-I	wa-C	sa	ca	Nruns	Nlvls	ph	pm	rs	rn	isdom	F	L	C
271.2	10.0	38.0	1.42	0.009	36	6	329.5	329.0	873.0	15.5	False	TLN	T2LN5L6X0	t:1:11-t:11:11-l:10.448:4-l:10.448:4-l:10.448:4-l:10.448:1
325.2	9.2	32.2	1.36	0.008	43	6	398.4	396.0	1052.0	16.8	False	TLN	T4LN5L6X0	t:1:11-t:11:11-t:11:11-t:11:5-l:9.924:3-l:9.924:1
334.1	9.3	30.3	1.75	0.013	37	8	410.0	415.0	975.0	18.8	False	TL	T7L8	t:1:5-t:5:5-t:5:5-t:5:5-t:5:5-t:5:5-t:5:5-l:8.389:1
336.7	8.6	31.6	1.47	0.01	44	6	413.0	413.0	1085.0	17.2	False	TLN	T4LN5L6X0	t:1:11-t:11:11-t:11:11-t:11:5-l:9.924:4-l:9.924:1
344.3	10.0	32.0	1.29	0.007	45	6	422.4	421.0	1109.0	16.9	False	TLN	T4LN5L6X0	t:1:11-t:11:11-t:11:11-t:11:8-l:9.924:2-l:9.924:1
---
92.8	103.6	122.6	1.02	0.004	6	4	85.4	85.0	149.0	3.5	False	TL	T1L4	t:1:2-l:50.797:1-l:50.797:1-l:50.797:1
