cost	wa-I	wa-C	sa	ca	Nruns	Nlvls	ph	pm	rs	rn	isdom	F	L	C
130.4	29.5	49.5	1.16	0.006	9	6	132.9	130.0	242.0	4.5	False	LN	LNC2L6	l:7.127:2-l:7.127:2-l:7.127:1-l:7.127:1-l:7.127:1-l:7.127:1
131.7	28.9	46.9	1.3	0.007	9	8	144.4	139.0	251.0	2.5	False	L	L8	l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1-l:4.362:1
132.6	28.2	48.2	1.21	0.006	9	6	137.9	134.0	246.0	4.5	False	LN	LNA2L6	l:5.657:2-l:11.314:2-l:11.314:1-l:5.657:1-l:5.657:1-l:5.657:1
133.6	30.0	49.0	1.23	0.006	10	8	137.1	133.0	261.0	3.5	False	TL	T1L8	t:1:2-l:5.384:1-l:5.384:1-l:5.384:1-l:5.384:1-l:5.384:1-l:5.384:1-l:5.384:1
134.4	28.9	49.9	1.17	0.006	9	5	136.0	133.0	245.0	5.5	False	LN	LNA3L5	l:6.964:2-l:13.928:2-l:13.928:2-l:13.928:1-l:6.964:1
---
111.3	55.3	74.3	1.06	0.004	7	5	98.0	97.0	177.0	3.5	False	TL	T1L5	t:1:2-l:19.027:1-l:19.027:1-l:19.027:1-l:19.027:1
