cost	wa-I	wa-C	sa	ca	Nruns	Nlvls	ph	pm	rs	rn	isdom	F	L	C
100.5	40.0	59.0	1.1	0.005	8	6	110.9	109.0	205.0	3.5	False	TL	T1L6	t:1:2-l:10.556:1-l:10.556:1-l:10.556:1-l:10.556:1-l:10.556:1
101.1	39.0	58.0	1.1	0.005	7	5	111.9	110.0	190.0	3.5	False	LN	LNC1L5	l:10.556:2-l:10.556:1-l:10.556:1-l:10.556:1-l:10.556:1
101.9	37.8	56.8	1.12	0.005	7	5	113.2	111.0	191.0	3.5	False	LN	LNA1L5	l:9.190:2-l:18.380:1-l:9.190:1-l:9.190:1-l:9.190:1
102.8	38.6	58.6	1.1	0.005	9	6	113.9	112.0	224.0	4.1	False	TL	T1RL6	t:1:3-l:10.556:1-l:10.556:1-l:10.556:1-l:10.556:1-l:10.556:1
103.7	39.7	60.7	1.08	0.004	10	5	114.4	113.0	241.0	5.5	False	TLN	T1LN2L5X1	t:1:4-l:26.908:2-l:26.908:1-l:13.454:1-l:13.454:1
---
92.8	103.6	122.6	1.02	0.004	6	4	85.4	85.0	149.0	3.5	False	TL	T1L4	t:1:2-l:50.797:1-l:50.797:1-l:50.797:1
